1,Big,Merck & Co.,Public,North America,California,South San Francisco,Massachusetts,Boston,"$10,124.0m",Actual,Yes,Yes,Yes,No,6%,$558.9m,$450.8m,$598.3m,$664.1m,$0.0m,,9%,10%,5%,3%,0%,28%,,3%,6%,2%,2%,0%,,6%,4%,4%,1%,0%,,,,$207.0m,$270.5m,$187.0m,$369.0m,$0.0m,,$351.9m,$180.3m,$411.4m,$295.2m,$0.0m,$296.2m,$252.4m,$335.1m,$371.9m,,"$11,750.9m","$2,765.4m",$680.3m,$548.6m,$728.2m,$808.3m,,"$1,083.0m","$1,079.6m","$2,765.4m",$425.3m,$652.0m,$276.7m,$105.2m,"$2,600.1m",$409.8m,$446.9m,$639.7m,$578.4m,$497.6m,$0.0m,$89.1m,$102.1m
310,Small,NovaMedica,Private,Europe,Russia,Moscow,,,$53.7m,Estimate,Yes,Yes,No,No,0%,$0.0m,$1.0m,$2.5m,$4.9m,$8.4m,,0%,6%,6%,6%,0%,19%,,0%,0%,0%,0%,0%,,0%,6%,6%,6%,0%,,,,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,,$0.0m,$1.0m,$2.5m,$4.9m,$0.0m,$0.0m,$0.6m,$1.4m,$2.7m,,$65.2m,,$0.0m,$1.5m,$3.8m,$7.6m,,$0.0m,$14.5m,$12.9m,$0.0m,$31.5m,$0.0m,$0.0m,$6.3m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m
175,Small,Biotest,Public,Europe,Germany,Dreieich,,,$53.7m,Actual,No,Yes,No,No,2%,$1.0m,$0.0m,$5.2m,$0.0m,$5.2m,,3%,0%,9%,0%,0%,13%,,3%,0%,6%,0%,0%,,0%,0%,3%,0%,0%,,,,$1.0m,$0.0m,$3.4m,$0.0m,$0.0m,,$0.0m,$0.0m,$1.7m,$0.0m,$0.0m,$0.5m,$0.0m,$2.9m,$0.0m,,$122.2m,,$2.3m,$0.0m,$12.4m,$0.0m,,$0.0m,$9.0m,$14.7m,$28.4m,$0.0m,$6.8m,$6.9m,$18.0m,$2.0m,$3.1m,$3.3m,$0.0m,$30.0m,$0.0m,$0.0m,$0.0m
311,Small,Cell Medica,Private,Europe,United Kingdom,London,,,$53.6m,Estimate,Yes,Yes,No,Yes,21%,$11.2m,$4.1m,$3.4m,$0.0m,$7.5m,,27%,14%,5%,0%,0%,45%,,27%,14%,5%,0%,0%,,0%,0%,0%,0%,0%,,,,$11.2m,$4.1m,$3.4m,$0.0m,$0.0m,,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$5.9m,$2.3m,$1.9m,$0.0m,,$65.1m,,$16.8m,$6.1m,$5.1m,$0.0m,,$0.0m,$0.0m,$27.9m,$11.6m,$18.9m,$0.0m,$0.0m,$6.6m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m
176,Small,Immunomedics,Public,North America,New Jersey,Morris Plains,Germany,Rodermark,$53.5m,Actual,Yes,Yes,No,No,5%,$2.8m,$2.1m,$15.4m,$5.1m,$22.5m,,9%,9%,26%,4%,4%,52%,,9%,4%,26%,4%,4%,,0%,4%,0%,0%,0%,,,,$2.8m,$1.0m,$15.4m,$5.1m,$0.0m,,$0.0m,$1.0m,$0.0m,$0.0m,$0.0m,$1.5m,$1.2m,$8.6m,$2.8m,,$69.4m,,$5.0m,$3.6m,$26.9m,$8.8m,,$0.0m,$0.0m,$44.3m,$14.7m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$10.4m,$0.0m,$0.0m,$0.0m
312,Small,Geron,Public,North America,California,Menlo Park,,,$53.3m,Estimate,Yes,No,No,No,7%,$3.8m,$0.0m,$6.9m,$6.8m,$13.6m,,13%,0%,13%,7%,0%,33%,,13%,0%,7%,7%,0%,,0%,0%,7%,0%,0%,,,,$3.8m,$0.0m,$3.4m,$6.8m,$0.0m,,$0.0m,$0.0m,$3.4m,$0.0m,$0.0m,$2.0m,$0.0m,$3.8m,$3.8m,,$64.7m,,$7.8m,$0.0m,$14.1m,$13.9m,,$0.0m,$10.4m,$35.7m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$3.0m,$0.0m,$0.0m,$15.6m,$0.0m,$0.0m,$0.0m
313,Small,Takara Bio,Public,Asia/Oceania,Japan,Shiga,Japan,Tokyo,$53.2m,Estimate,Yes,Yes,Yes,Yes,11%,$6.1m,$8.9m,$14.7m,$7.3m,$30.8m,,14%,29%,19%,5%,0%,67%,,5%,24%,10%,0%,0%,,10%,5%,10%,5%,0%,,,,$2.0m,$7.4m,$7.4m,$0.0m,$0.0m,,$4.1m,$1.5m,$7.4m,$7.3m,$0.0m,$3.2m,$5.0m,$8.2m,$4.1m,,$64.6m,,$10.7m,$15.5m,$25.7m,$12.7m,,$0.0m,$0.0m,$64.6m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m
314,Small,Ergomed,Public,North America,Texas,San Antonio,United Kingdom,Surrey,$53.1m,Estimate,No,Yes,No,No,3%,$1.4m,$0.0m,$5.1m,$5.1m,$10.2m,,5%,0%,10%,5%,0%,19%,,0%,0%,0%,0%,0%,,5%,0%,10%,5%,0%,,,,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,,$1.4m,$0.0m,$5.1m,$5.1m,$0.0m,$0.8m,$0.0m,$2.9m,$2.8m,,$64.4m,,$1.9m,$0.0m,$6.8m,$6.7m,,$14.7m,$8.5m,$15.4m,$3.5m,$0.0m,$0.0m,$0.0m,$1.4m,$2.6m,$0.0m,$0.0m,$1.1m,$8.5m,$0.0m,$3.1m,$5.6m
315,Small,4SC,Public,Europe,Germany,Planegg,,,$52.7m,Estimate,Yes,No,No,No,11%,$5.9m,$4.3m,$7.1m,$0.0m,$11.3m,,13%,13%,9%,0%,0%,35%,,9%,0%,0%,0%,0%,,4%,13%,9%,0%,0%,,,,$3.9m,$0.0m,$0.0m,$0.0m,$0.0m,,$2.0m,$4.3m,$7.1m,$0.0m,$0.0m,$3.1m,$2.4m,$4.0m,$0.0m,,$64.0m,,$10.2m,$7.4m,$12.3m,$0.0m,,$0.0m,$0.0m,$29.8m,$2.9m,$9.8m,$0.0m,$2.9m,$5.8m,$0.0m,$0.0m,$2.8m,$9.9m,$0.0m,$0.0m,$0.0m,$0.0m
316,Small,Eurofarma,Private,Asia/Oceania,,,,,$52.1m,Estimate,No,Yes,No,No,6%,$3.2m,$2.3m,$5.7m,$5.7m,$13.7m,,9%,9%,9%,5%,0%,32%,,5%,0%,0%,0%,0%,,5%,9%,9%,5%,0%,,,,$1.6m,$0.0m,$0.0m,$0.0m,$0.0m,,$1.6m,$2.3m,$5.7m,$5.7m,$0.0m,$1.7m,$1.3m,$3.2m,$3.2m,,$63.3m,,$5.1m,$3.7m,$9.1m,$9.0m,,$3.2m,$0.0m,$26.9m,$0.0m,$0.0m,$0.0m,$0.0m,$28.1m,$0.0m,$0.0m,$0.0m,$4.2m,$0.8m,$0.0m,$0.0m,$0.0m
177,Small,Xencor,Public,North America,California,San Diego,California,Monrovia,$51.9m,Actual,Yes,Yes,No,No,15%,$7.8m,$5.7m,$7.1m,$4.7m,$17.4m,,19%,19%,10%,3%,0%,52%,,19%,16%,3%,3%,0%,,0%,3%,6%,0%,0%,,,,$7.8m,$4.7m,$2.4m,$4.7m,$0.0m,,$0.0m,$0.9m,$4.7m,$0.0m,$0.0m,$4.2m,$3.2m,$4.0m,$2.6m,,$67.3m,,$14.3m,$10.4m,$12.9m,$8.5m,,$2.6m,$0.0m,$46.2m,$14.0m,$0.0m,$2.1m,$0.8m,$1.6m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m
317,Small,R-Pharm,Private,Europe,Russia,Moscow,,,$51.7m,Estimate,No,Yes,No,No,3%,$1.4m,$0.0m,$2.6m,$5.0m,$7.6m,,5%,0%,5%,5%,0%,15%,,5%,0%,5%,0%,0%,,0%,0%,0%,5%,0%,,,,$1.4m,$0.0m,$2.6m,$0.0m,$0.0m,,$0.0m,$0.0m,$0.0m,$5.0m,$0.0m,$0.7m,$0.0m,$1.4m,$2.8m,,$62.8m,,$1.6m,$0.0m,$2.8m,$5.6m,,$4.3m,$6.0m,$10.0m,$5.1m,$0.0m,$0.0m,$0.0m,$29.1m,$5.8m,$0.0m,$1.0m,$1.5m,$0.0m,$0.0m,$0.0m,$0.0m
178,Small,Bellicum Pharmaceuticals,Public,North America,Texas,Houston,California,Brisbane,$51.3m,Actual,Yes,Yes,Yes,Yes,36%,$18.4m,$3.3m,$4.2m,$0.0m,$7.5m,,42%,11%,5%,0%,0%,58%,,37%,11%,5%,0%,0%,,5%,0%,0%,0%,0%,,,,$16.1m,$3.3m,$4.2m,$0.0m,$0.0m,,$2.3m,$0.0m,$0.0m,$0.0m,$0.0m,$9.8m,$1.9m,$2.3m,$0.0m,,$66.5m,,$28.6m,$5.2m,$6.5m,$0.0m,,$0.0m,$0.0m,$40.2m,$14.9m,$0.0m,$11.3m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m
318,Small,GeoVax,Public,North America,Georgia,Atlanta,,,$50.7m,Estimate,No,Yes,No,No,8%,$4.0m,$0.0m,$0.0m,$0.0m,$0.0m,,9%,0%,0%,0%,0%,9%,,9%,0%,0%,0%,0%,,0%,0%,0%,0%,0%,,,,$4.0m,$0.0m,$0.0m,$0.0m,$0.0m,,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$2.1m,$0.0m,$0.0m,$0.0m,,$61.5m,,$6.0m,$0.0m,$0.0m,$0.0m,,$0.0m,$0.0m,$6.0m,$0.0m,$0.0m,$0.0m,$0.0m,$51.1m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$4.5m
319,Small,LTT Bio-Pharma,Private,Asia/Oceania,,,,,$50.7m,Estimate,No,No,No,No,0%,$0.0m,$1.4m,$0.0m,$0.0m,$1.4m,,0%,4%,0%,0%,0%,4%,,0%,4%,0%,0%,0%,,0%,0%,0%,0%,0%,,,,$0.0m,$1.4m,$0.0m,$0.0m,$0.0m,,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.8m,$0.0m,$0.0m,,$61.5m,,$0.0m,$2.0m,$0.0m,$0.0m,,$23.9m,$1.7m,$2.0m,$0.0m,$8.1m,$2.3m,$0.0m,$0.0m,$0.0m,$12.4m,$2.2m,$9.0m,$0.0m,$0.0m,$0.0m,$0.0m
320,Small,Rhizen Pharmaceuticals,Private,Europe,Switzerland,La Chaux-de-Fonds,,,$50.5m,Estimate,Yes,No,No,No,8%,$3.9m,$4.3m,$7.1m,$7.0m,$18.3m,,11%,17%,11%,6%,0%,44%,,11%,17%,11%,6%,0%,,0%,0%,0%,0%,0%,,,,$3.9m,$4.3m,$7.1m,$7.0m,$0.0m,,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$2.1m,$2.4m,$4.0m,$3.9m,,$61.3m,,$7.6m,$8.2m,$13.7m,$13.5m,,$12.3m,$2.9m,$43.0m,$3.1m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m
321,Small,Link Health Group,Private,Asia/Oceania,,,,,$50.2m,Estimate,No,Yes,No,No,8%,$3.8m,$2.8m,$10.3m,$0.0m,$13.0m,,10%,10%,14%,0%,0%,33%,,5%,5%,10%,0%,0%,,5%,5%,5%,0%,0%,,,,$1.9m,$1.4m,$6.8m,$0.0m,$0.0m,,$1.9m,$1.4m,$3.4m,$0.0m,$0.0m,$2.0m,$1.5m,$5.7m,$0.0m,,$60.9m,,$5.4m,$3.9m,$14.6m,$0.0m,,$6.8m,$0.0m,$23.9m,$0.0m,$0.0m,$0.0m,$2.4m,$1.8m,$0.0m,$0.0m,$11.4m,$12.1m,$2.5m,$0.0m,$0.0m,$0.0m
322,Small,Albumedix,Private,Europe,United Kingdom,Nottingham,,,$50.1m,Estimate,No,Yes,No,No,15%,$7.6m,$1.4m,$3.4m,$0.0m,$4.8m,,24%,6%,6%,0%,0%,35%,,24%,6%,6%,0%,0%,,0%,0%,0%,0%,0%,,,,$7.6m,$1.4m,$3.4m,$0.0m,$0.0m,,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$4.0m,$0.8m,$1.9m,$0.0m,,$60.8m,,$10.6m,$1.9m,$4.8m,$0.0m,,$0.0m,$0.0m,$17.3m,$0.0m,$0.0m,$0.0m,$0.0m,$21.5m,$15.8m,$0.0m,$2.5m,$3.7m,$0.0m,$0.0m,$0.0m,$0.0m
323,Small,BioLineRx,Public,Middle East/Africa,,,,,$50.1m,Estimate,Yes,Yes,No,No,3%,$1.6m,$0.0m,$5.6m,$5.6m,$11.2m,,6%,0%,12%,6%,0%,24%,,0%,0%,6%,0%,0%,,6%,0%,6%,6%,0%,,,,$0.0m,$0.0m,$2.8m,$0.0m,$0.0m,,$1.6m,$0.0m,$2.8m,$5.6m,$0.0m,$0.8m,$0.0m,$3.2m,$3.1m,,$60.8m,,$2.1m,$0.0m,$7.7m,$7.6m,,$0.0m,$0.0m,$17.5m,$0.0m,$1.6m,$0.0m,$0.0m,$0.0m,$0.0m,$5.8m,$0.0m,$18.8m,$17.0m,$0.0m,$0.0m,$0.0m
324,Small,MabVax Therapeutics,Public,North America,California,San Diego,,,$50.0m,Estimate,Yes,Yes,Yes,Yes,49%,$24.3m,$6.4m,$0.0m,$0.0m,$6.4m,,44%,16%,0%,0%,0%,60%,,40%,16%,0%,0%,0%,,4%,0%,0%,0%,0%,,,,$22.1m,$6.4m,$0.0m,$0.0m,$0.0m,,$2.2m,$0.0m,$0.0m,$0.0m,$0.0m,$12.9m,$3.6m,$0.0m,$0.0m,,$60.7m,,$48.0m,$12.7m,$0.0m,$0.0m,,$0.0m,$0.0m,$60.7m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m
179,Small,Curis,Public,North America,Massachusetts,Lexington,,,$49.6m,Actual,Yes,Yes,No,No,10%,$4.7m,$8.0m,$11.4m,$0.0m,$19.3m,,11%,25%,14%,0%,0%,50%,,4%,11%,7%,0%,0%,,7%,14%,7%,0%,0%,,,,$1.6m,$3.4m,$5.7m,$0.0m,$0.0m,,$3.1m,$4.6m,$5.7m,$0.0m,$0.0m,$2.5m,$4.5m,$6.4m,$0.0m,,$64.3m,,$7.8m,$13.3m,$18.8m,$0.0m,,$7.3m,$0.0m,$39.9m,$0.0m,$0.0m,$0.0m,$2.2m,$0.0m,$3.9m,$0.0m,$8.0m,$3.0m,$0.0m,$0.0m,$0.0m,$0.0m
325,Small,SRI International,Private,North America,California,Menlo Park,New Jersey,Princeton,$49.5m,Estimate,Yes,Yes,No,No,25%,$12.2m,$0.0m,$3.7m,$0.0m,$3.7m,,29%,0%,5%,0%,0%,33%,,24%,0%,5%,0%,0%,,5%,0%,0%,0%,0%,,,,$10.2m,$0.0m,$3.7m,$0.0m,$0.0m,,$2.0m,$0.0m,$0.0m,$0.0m,$0.0m,$6.5m,$0.0m,$2.1m,$0.0m,,$60.1m,,$18.5m,$0.0m,$5.6m,$0.0m,,$0.0m,$6.8m,$24.1m,$4.8m,$0.0m,$0.0m,$3.8m,$5.9m,$8.5m,$0.0m,$0.0m,$4.0m,$0.0m,$0.0m,$2.1m,$0.0m
326,Small,Auven Therapeutics,Private,North America,Florida,Delray Beach,,,$49.3m,Estimate,Yes,Yes,No,No,28%,$13.9m,$4.3m,$7.2m,$0.0m,$11.5m,,33%,14%,10%,0%,0%,57%,,19%,14%,10%,0%,0%,,14%,0%,0%,0%,0%,,,,$7.9m,$4.3m,$7.2m,$0.0m,$0.0m,,$6.0m,$0.0m,$0.0m,$0.0m,$0.0m,$7.4m,$2.4m,$4.0m,$0.0m,,$59.8m,,$21.4m,$6.7m,$11.1m,$0.0m,,$0.0m,$7.9m,$39.2m,$0.0m,$9.7m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$3.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m
327,Small,Inventiva,Public,Europe,France,Dijon,,,$49.2m,Estimate,Yes,Yes,No,No,12%,$5.7m,$0.0m,$0.0m,$0.0m,$0.0m,,16%,0%,0%,0%,0%,16%,,16%,0%,0%,0%,0%,,0%,0%,0%,0%,0%,,,,$5.7m,$0.0m,$0.0m,$0.0m,$0.0m,,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$3.0m,$0.0m,$0.0m,$0.0m,,$59.8m,,$8.8m,$0.0m,$0.0m,$0.0m,,$10.4m,$0.0m,$8.8m,$13.1m,$0.0m,$0.0m,$3.0m,$0.0m,$0.0m,$2.7m,$4.8m,$17.0m,$0.0m,$0.0m,$0.0m,$0.0m
328,Small,SBIO,Private,Asia/Oceania,,,,,$49.2m,Estimate,Yes,No,No,No,8%,$4.0m,$4.4m,$7.2m,$7.1m,$18.7m,,11%,17%,11%,6%,0%,44%,,11%,17%,11%,6%,0%,,0%,0%,0%,0%,0%,,,,$4.0m,$4.4m,$7.2m,$7.1m,$0.0m,,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$2.1m,$2.4m,$4.0m,$4.0m,,$59.7m,,$7.7m,$8.4m,$14.0m,$13.8m,,$0.0m,$0.0m,$44.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$15.7m,$0.0m,$0.0m,$0.0m
180,Small,Basilea Pharmaceutica,Public,Europe,Switzerland,Basel,,,$49.2m,Actual,No,No,No,No,0%,$0.0m,$3.4m,$8.5m,$8.4m,$20.4m,,0%,18%,18%,9%,0%,45%,,0%,0%,9%,0%,0%,,0%,18%,9%,9%,0%,,,,$0.0m,$0.0m,$4.3m,$0.0m,$0.0m,,$0.0m,$3.4m,$4.3m,$8.4m,$0.0m,$0.0m,$1.9m,$4.8m,$4.7m,,$63.8m,,$0.0m,$5.8m,$14.5m,$14.3m,,$0.0m,$0.0m,$34.7m,$0.0m,$0.0m,$0.0m,$0.0m,$29.1m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m
329,Small,Y-mAbs Therapeutics,Public,North America,New York,New York,Denmark,Hoersholm,$49.1m,Estimate,Yes,Yes,No,No,16%,$7.9m,$2.9m,$3.6m,$14.1m,$20.6m,,25%,13%,6%,13%,0%,56%,,25%,6%,6%,13%,0%,,0%,6%,0%,0%,0%,,,,$7.9m,$1.4m,$3.6m,$14.1m,$0.0m,,$0.0m,$1.4m,$0.0m,$0.0m,$0.0m,$4.2m,$1.6m,$2.0m,$7.9m,,$59.5m,,$16.6m,$6.0m,$7.5m,$29.5m,,$0.0m,$0.0m,$59.5m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m
330,Small,Selvita,Public,Europe,Poland,Krakow,,,$48.9m,Estimate,Yes,Yes,No,No,52%,$25.6m,$0.0m,$3.8m,$0.0m,$3.8m,,57%,0%,5%,0%,0%,62%,,52%,0%,5%,0%,0%,,5%,0%,0%,0%,0%,,,,$23.4m,$0.0m,$3.8m,$0.0m,$0.0m,,$2.1m,$0.0m,$0.0m,$0.0m,$0.0m,$13.5m,$0.0m,$2.2m,$0.0m,,$59.3m,,$40.6m,$0.0m,$6.1m,$0.0m,,$0.0m,$3.1m,$46.7m,$3.3m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$3.3m,$3.0m,$0.0m,$0.0m,$0.0m,$0.0m
331,Small,Ascentage Pharma,Private,Asia/Oceania,China,Suzhou,China,Shanghai,$48.8m,Estimate,Yes,No,No,No,12%,$6.0m,$5.9m,$14.6m,$0.0m,$20.4m,,14%,19%,19%,0%,0%,52%,,14%,14%,10%,0%,0%,,0%,5%,10%,0%,0%,,,,$6.0m,$4.4m,$7.3m,$0.0m,$0.0m,,$0.0m,$1.5m,$7.3m,$0.0m,$0.0m,$3.2m,$3.3m,$8.2m,$0.0m,,$59.3m,,$9.0m,$8.7m,$21.7m,$0.0m,,$4.2m,$0.0m,$39.5m,$0.0m,$6.0m,$0.0m,$0.0m,$2.1m,$4.7m,$0.0m,$2.8m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m
181,Small,Advaxis,Public,North America,New Jersey,Princeton,,,$48.8m,Actual,Yes,Yes,Yes,Yes,35%,$17.1m,$2.5m,$18.5m,$0.0m,$21.0m,,42%,8%,25%,0%,8%,83%,,33%,8%,25%,0%,8%,,8%,0%,0%,0%,0%,,,,$13.7m,$2.5m,$18.5m,$0.0m,$0.0m,,$3.4m,$0.0m,$0.0m,$0.0m,$0.0m,$9.0m,$1.4m,$10.4m,$0.0m,,$63.3m,,$28.4m,$4.1m,$30.8m,$0.0m,,$0.0m,$0.0m,$63.3m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m
332,Small,AOP Orphan Pharmaceuticals,Private,Europe,Austria,Vienna,,,$48.7m,Estimate,Yes,No,No,No,3%,$1.6m,$0.0m,$2.8m,$0.0m,$2.8m,,6%,0%,6%,0%,0%,11%,,0%,0%,0%,0%,0%,,6%,0%,6%,0%,0%,,,,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,,$1.6m,$0.0m,$2.8m,$0.0m,$0.0m,$0.8m,$0.0m,$1.6m,$0.0m,,$59.1m,,$2.2m,$0.0m,$3.9m,$0.0m,,$0.0m,$19.1m,$6.1m,$0.0m,$0.0m,$0.0m,$0.0m,$10.5m,$0.0m,$0.0m,$0.0m,$0.0m,$17.8m,$5.6m,$0.0m,$0.0m
333,Small,Molecular Templates,Public,North America,Texas,Austin,,,$48.7m,Estimate,Yes,Yes,No,No,23%,$11.4m,$2.8m,$6.9m,$6.8m,$16.4m,,33%,11%,11%,6%,0%,61%,,22%,11%,11%,0%,0%,,11%,0%,0%,6%,0%,,,,$7.6m,$2.8m,$6.9m,$0.0m,$0.0m,,$3.8m,$0.0m,$0.0m,$6.8m,$0.0m,$6.1m,$1.5m,$3.9m,$3.8m,,$59.1m,,$22.8m,$5.5m,$13.7m,$13.5m,,$0.0m,$0.0m,$55.6m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$3.5m,$0.0m,$0.0m,$0.0m
334,Small,Avacta,Public,Europe,United Kingdom,Cambridge,,,$48.6m,Estimate,No,Yes,Yes,No,86%,$42.0m,$0.0m,$0.0m,$0.0m,$0.0m,,86%,0%,0%,0%,0%,86%,,86%,0%,0%,0%,0%,,0%,0%,0%,0%,0%,,,,$42.0m,$0.0m,$0.0m,$0.0m,$0.0m,,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$22.3m,$0.0m,$0.0m,$0.0m,,$59.0m,,$50.5m,$0.0m,$0.0m,$0.0m,,$0.0m,$0.0m,$50.5m,$0.0m,$0.0m,$2.8m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$5.7m,$0.0m,$0.0m,$0.0m
335,Small,Druggability Technologies,Private,Europe,Malta,Msida,,,$48.5m,Estimate,No,No,No,No,7%,$3.6m,$0.0m,$6.4m,$0.0m,$6.4m,,10%,0%,10%,0%,0%,20%,,10%,0%,10%,0%,0%,,0%,0%,0%,0%,0%,,,,$3.6m,$0.0m,$6.4m,$0.0m,$0.0m,,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$1.9m,$0.0m,$3.6m,$0.0m,,$58.9m,,$4.6m,$0.0m,$8.4m,$0.0m,,$6.3m,$13.1m,$13.0m,$9.6m,$2.1m,$0.0m,$0.0m,$0.0m,$6.3m,$0.0m,$0.0m,$6.3m,$2.3m,$0.0m,$0.0m,$0.0m
336,Small,Cellectar Biosciences,Public,North America,Wisconsin,Middleton,,,$48.5m,Estimate,Yes,No,No,No,63%,$30.8m,$1.6m,$7.9m,$0.0m,$9.5m,,70%,5%,10%,0%,0%,85%,,70%,5%,10%,0%,0%,,0%,0%,0%,0%,0%,,,,$30.8m,$1.6m,$7.9m,$0.0m,$0.0m,,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$16.3m,$0.9m,$4.4m,$0.0m,,$58.8m,,$44.9m,$2.3m,$11.6m,$0.0m,,$0.0m,$0.0m,$58.8m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m
337,Small,Gamida Cell,Private,Middle East/Africa,,,,,$48.4m,Estimate,Yes,Yes,No,Yes,4%,$1.8m,$0.0m,$3.3m,$6.4m,$9.7m,,8%,0%,8%,8%,0%,25%,,8%,0%,8%,8%,0%,,0%,0%,0%,0%,0%,,,,$1.8m,$0.0m,$3.3m,$6.4m,$0.0m,,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$1.0m,$0.0m,$1.8m,$3.6m,,$58.7m,,$2.8m,$0.0m,$5.0m,$9.9m,,$0.0m,$0.0m,$17.7m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$8.6m,$32.4m,$0.0m,$0.0m,$0.0m
338,Small,Jeil Pharmaceutical,Public,Asia/Oceania,,,,,$48.4m,Estimate,No,No,No,No,3%,$1.6m,$2.3m,$2.9m,$5.8m,$11.0m,,6%,11%,6%,6%,6%,33%,,6%,11%,0%,0%,0%,,0%,0%,6%,6%,6%,,,,$1.6m,$2.3m,$0.0m,$0.0m,$0.0m,,$0.0m,$0.0m,$2.9m,$5.8m,$0.0m,$0.9m,$1.3m,$1.6m,$3.2m,,$58.7m,,$2.3m,$3.3m,$4.1m,$8.2m,,$0.0m,$0.0m,$17.9m,$2.7m,$0.0m,$0.0m,$0.0m,$0.0m,$6.2m,$22.2m,$0.0m,$9.8m,$0.0m,$0.0m,$0.0m,$0.0m
339,Small,Toyama Chemical,Private,Asia/Oceania,,,,,$48.0m,Estimate,Yes,No,No,No,0%,$0.0m,$0.0m,$2.8m,$0.0m,$2.8m,,0%,0%,6%,0%,0%,6%,,0%,0%,6%,0%,0%,,0%,0%,0%,0%,0%,,,,$0.0m,$0.0m,$2.8m,$0.0m,$0.0m,,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$1.6m,$0.0m,,$58.3m,,$0.0m,$0.0m,$3.3m,$0.0m,,$2.3m,$3.8m,$3.3m,$0.0m,$13.9m,$0.0m,$0.0m,$30.6m,$2.9m,$1.5m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m
340,Small,GlycoMimetics,Public,North America,Maryland,Rockville,,,$48.0m,Estimate,Yes,No,No,No,20%,$9.7m,$2.8m,$3.5m,$0.0m,$6.3m,,28%,11%,6%,0%,0%,44%,,28%,11%,6%,0%,0%,,0%,0%,0%,0%,0%,,,,$9.7m,$2.8m,$3.5m,$0.0m,$0.0m,,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$5.2m,$1.6m,$2.0m,$0.0m,,$30.2m,,$8.3m,$2.4m,$3.0m,$0.0m,,$0.0m,$0.0m,$13.7m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$0.0m,$3.1m,$0.0m,$13.3m,$0.0m,$0.0m,$0.0m
